tipnames	virus.subtype	collection.date	collection.datedecimal	collection.datemonth	collection.region.name	collection.country.name	collection.country.code	collection.country.lat	collection.country.long	collection.subdiv1.name	collection.subdiv1.code	collection.subdiv1.lat	collection.subdiv1.long	collection.original	collection.tipdate	cluster.number	host.order	tiplocation_lon	tiplocation_lat
H5N8.2344b.EPI_ISL_2234811.anseriformes.france.1.2021-01-07	H5N8	2021-01-07	2021.02	2021-01-01	western europe	france	fra	46.5103009447381	2.5780749353201	auvergne-rhône-alpes	fr.ar	45.5190780558984	4.54715006428513	Europe / Spain / NA / NA / NA	2021-01-07	profile002	anseriformes	4.54715006428513	45.5190780558984
H5N8.2344b.EPI_ISL_710508.anseriformes.united_kingdom.1.2020-10-30	H5N8	2020-10-30	2020.83	2020-10-01	northern europe	united kingdom	gbr	54.0438440515314	-2.78687513666638	NA	NA	NA	NA	Europe / United Kingdom / Gloucestershire / NA / NA	2020-10-30	profile002	anseriformes	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_1041150.anseriformes.japan.1.2021-01-23	H5N8	2021-01-23	2021.06	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	chiba	jp.ch	35.5094511865639	140.198261340312	Asia / Japan / Chiba / NA / NA	2021-01-23	profile002	anseriformes	140.198261340312	35.5094511865639
H5N8.2344b.EPI_ISL_1114725.anseriformes.japan.1.2021-01-16	H5N8	2021-01-16	2021.04	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / Kagoshima / NA / NA	2021-01-16	profile002	anseriformes	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_17805905.anseriformes.japan.1.2021-01-16	H5N8	2021-01-16	2021.04	2021-01-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	NA	NA	NA	NA	Asia / Japan / NA / NA / NA	2021-01-16	profile002	anseriformes	137.574137168765	37.3996665395305
H5N8.2344b.EPI_ISL_1009691.anseriformes.south_korea.1.2021-01-04	H5N8	2021-01-04	2021.01	2021-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollabuk-do	kr.cb	35.7159281817874	127.140659781938	Asia / Korea / JB / NA / NA	2021-01-04	profile002	anseriformes	127.140659781938	35.7159281817874
H5N8.2344b.EPI_ISL_1009710.anseriformes.south_korea.1.2020-11-17	H5N8	2020-11-17	2020.88	2020-11-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeju	kr.cj	33.3869876346889	126.553618799527	Asia / Korea / JJ / NA / NA	2020-11-17	profile002	anseriformes	126.553618799527	33.3869876346889
H5N8.2344b.EPI_ISL_1009683.anseriformes.south_korea.1.2020-12-29	H5N8	2020-12-29	2020.99	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	jeollanam-do	kr.cn	34.8733358026855	126.897223705092	Asia / Korea / JN / NA / NA	2020-12-29	profile002	anseriformes	126.897223705092	34.8733358026855
H5N8.2344b.EPI_ISL_1009692.anseriformes.south_korea.1.2021-01-05	H5N8	2021-01-05	2021.01	2021-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongbuk-do	kr.gb	36.737850075983	127.830446360213	Asia / Korea / CB / NA / NA	2021-01-05	profile002	anseriformes	127.830446360213	36.737850075983
H5N8.2344b.EPI_ISL_985205.anseriformes.south_korea.1.2020-12-24	H5N8	2020-12-24	2020.98	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	chungcheongnam-do	kr.gn	36.5298116066164	126.847825775926	Asia / Korea / CN / NA / NA	2020-12-24	profile002	anseriformes	126.847825775926	36.5298116066164
H5N8.2344b.EPI_ISL_1009708.anseriformes.south_korea.1.2020-12-15	H5N8	2020-12-15	2020.95	2020-12-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeonggi-do	kr.kg	37.5315346337798	127.181023197189	Asia / Korea / GG / NA / NA	2020-12-15	profile002	anseriformes	127.181023197189	37.5315346337798
H5N8.2344b.EPI_ISL_1009694.anseriformes.south_korea.1.2021-01-09	H5N8	2021-01-09	2021.02	2021-01-01	eastern asia	south korea	kor	36.341057964317	127.784630688405	gyeongsangnam-do	kr.kn	35.3225325644814	128.261669154089	Asia / Korea / GN / NA / NA	2021-01-09	profile002	anseriformes	128.261669154089	35.3225325644814
H5N8.2344b.EPI_ISL_2932600.anseriformes.kazakhstan.1.2020-09-01	H5N8	2020-09-01	2020.67	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	almaty	kz.aa	44.9554808695858	77.9603747475348	Asia / Kazakhstan / Almaty Province / Karasai district, Umtyl, Merei village / NA	2020-09-01	profile002	anseriformes	77.9603747475348	44.9554808695858
H5N8.2344b.EPI_ISL_614401.anseriformes.kazakhstan.1.2020-09-23	H5N8	2020-09-23	2020.73	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	aqmola	kz.am	51.7623557428944	69.9739209295215	Asia / Kazakhstan / Akmola / NA / NA	2020-09-23	profile002	anseriformes	69.9739209295215	51.7623557428944
H5N8.2344b.EPI_ISL_2932609.anseriformes.kazakhstan.1.2020-09-15	H5N8	2020-09-15	2020.7	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	north kazakhstan	kz.nk	53.8421826489217	69.2722074369824	Asia / Kazakhstan / North Kazakhstan / Timiryazevsky district, Timiryazevo village / NA	2020-09-15	profile002	anseriformes	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_615065.anseriformes.kazakhstan.1.2020-09-22	H5N8	2020-09-22	2020.72	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	qostanay	kz.qs	51.5322283786231	64.0853293002361	Asia / Kazakhstan / Kostanay / NA / NA	2020-09-22	profile002	anseriformes	64.0853293002361	51.5322283786231
H5N8.2344b.EPI_ISL_1719909.anseriformes.lithuania.1.2021-02-26	H5N8	2021-02-26	2021.15	2021-02-01	northern europe	lithuania	ltu	55.332528278146	23.9147651507013	vilniaus	lt.vi	54.8294557942269	25.2490386107757	Europe / Lithuania / Vilnius / NA / NA	2021-02-26	profile002	anseriformes	25.2490386107757	54.8294557942269
H5N8.2344b.EPI_ISL_1139033.anseriformes.netherlands.1.2020-11-06	H5N8	2020-11-06	2020.85	2020-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	zuid-holland	na	51.9374604216783	4.46477045234472	Europe / Netherlands / South Holland / Hazerswoude-Dorp / NA	2020-11-06	profile002	anseriformes	4.46477045234472	51.9374604216783
H5N8.2344b.EPI_ISL_1139083.anseriformes.netherlands.1.2020-11-02	H5N8	2020-11-02	2020.84	2020-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	fryslân	nl.fr	53.1100430768808	5.84863928632393	Europe / Netherlands / Provincie Friesland / Holwerd / NA	2020-11-02	profile002	anseriformes	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_2172529.anseriformes.netherlands.1.2021-01-30	H5N8	2021-01-30	2021.08	2021-01-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	gelderland	nl.ge	52.0617180422494	5.94466833784019	Europe / Netherlands / Provincie Gelderland / Apeldoorn / NA	2021-01-30	profile002	anseriformes	5.94466833784019	52.0617180422494
H5N8.2344b.EPI_ISL_1139105.anseriformes.netherlands.1.2020-10-26	H5N8	2020-10-26	2020.82	2020-10-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	noord-holland	nl.nh	52.5811544669078	4.87272777813315	Europe / Netherlands / Provincie Noord-Holland / Velserbroek / NA	2020-10-26	profile002	anseriformes	4.87272777813315	52.5811544669078
H5N8.2344b.EPI_ISL_1139166.anseriformes.netherlands.1.2020-11-24	H5N8	2020-11-24	2020.9	2020-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	overijssel	nl.ov	52.4448999895994	6.44900146928843	Europe / Netherlands / Provincie Overijssel / Gemeente Almelo / NA	2020-11-24	profile002	anseriformes	6.44900146928843	52.4448999895994
H5N8.2344b.EPI_ISL_1139097.anseriformes.netherlands.1.2020-11-04	H5N8	2020-11-04	2020.84	2020-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	utrecht	nl.ut	52.083727924893	5.16763788059654	Europe / Netherlands / Provincie Utrecht / Waverveen / NA	2020-11-04	profile002	anseriformes	5.16763788059654	52.083727924893
H5N8.2344b.EPI_ISL_637098.anseriformes.russia.1.2020-07-31	H5N8	2020-07-31	2020.58	2020-07-01	central asia	russia	rus	66.0376616061812	95.7970903417469	chelyabinsk	ru.cl	54.4531161547399	60.406021972363	Europe / Russia / Chelyabinsk Oblast / NA / NA	2020-07-31	profile002	anseriformes	60.406021972363	54.4531161547399
H5N8.2344b.EPI_ISL_654839.anseriformes.russia.1.2020-08-27	H5N8	2020-08-27	2020.65	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	kurgan	ru.ku	55.4734051858522	64.8219230597649	Europe / Russia / Kurgan region / NA / NA	2020-08-27	profile002	anseriformes	64.8219230597649	55.4734051858522
H5N8.2344b.EPI_ISL_1240998.anseriformes.russia.1.2020-08-29	H5N8	2020-08-29	2020.66	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	novosibirsk	ru.ns	55.2762232202593	79.7845914423443	Europe / Russia / Novosibirsk / NA / NA	2020-08-29	profile002	anseriformes	79.7845914423443	55.2762232202593
H5N8.2344b.EPI_ISL_644128.anseriformes.russia.1.2020-08-17	H5N8	2020-08-17	2020.63	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	omsk	ru.om	56.0596108837778	73.3669499849514	Europe / Russia / Omsk Oblast / Omsk / NA	2020-08-17	profile002	anseriformes	73.3669499849514	56.0596108837778
H5N8.2344b.EPI_ISL_3127850.anseriformes.sweden.1.2021-03-29	H5N8	2021-03-29	2021.24	2021-03-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	dalarna	se.ko	60.9480775654018	14.3747945686103	Europe / Sweden / Dalarnas Lan / Leksands Kommun / NA	2021-03-29	profile002	anseriformes	14.3747945686103	60.9480775654018
H5N8.2344b.EPI_ISL_3102029.anseriformes.sweden.1.2021-01-06	H5N8	2021-01-06	2021.01	2021-01-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	skåne	se.sn	55.9474024317265	13.595146733816	Europe / Sweden / Skane Lan / Vellinge Kommun / NA	2021-01-06	profile002	anseriformes	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_3128522.anseriformes.sweden.1.2021-04-06	H5N8	2021-04-06	2021.26	2021-04-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	västra götaland	se.vg	58.2955067014075	12.8595382920252	Europe / Sweden / Vastra Gotalands Lan / Hjo Kommun / NA	2021-04-06	profile002	anseriformes	12.8595382920252	58.2955067014075
H5N8.2344b.EPI_ISL_5865682.anseriformes.united_states.1.2020-10-02	H5N8	2020-10-02	2020.75	2020-10-01	northern america	united states	usa	44.75294654392	-103.651025114044	georgia	us.ga	32.6403385373358	-83.4405725551842	Asia / Georgia / NA / NA / NA	2020-10-02	profile002	anseriformes	-83.4405725551842	32.6403385373358
H5N5.2344b.EPI_ISL_641378.anseriformes.netherlands.36.2020-11-07	H5N5	2020-11-07	2020.85	2020-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	zuid-holland	na	51.9374604216783	4.46477045234472	Europe / Netherlands / South Holland / Gemeente Rijswijk / NA	2020-11-07	profile002	anseriformes	4.46477045234472	51.9374604216783
H5N1.2344b.EPI_ISL_12572658.anseriformes.china.110.2022-01-10	H5N1	2022-01-10	2022.02	2022-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei / NA / NA	2022-01-10	profile002	anseriformes	112.277189482252	30.9806813015582
H5N1.2344b.EPI_ISL_12572660.anseriformes.china.110.2021-12-08	H5N1	2021-12-08	2021.93	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	Asia / China / Jiangxi / NA / NA	2021-12-08	profile002	anseriformes	115.709570895796	27.6016362656629
H5N6.2344b.EPI_ISL_6772898.anseriformes.china.209.2021-08	H5N6	NA	NA	2021-08-01	eastern asia	china	chn	36.6848135465548	103.513718494908	guangdong	cn.gd	23.33624359406	113.398153372919	Asia / China / Guangdong Province / NA / NA	2021-08	profile002	anseriformes	113.398153372919	23.33624359406
H5N8.2344b.EPI_ISL_7381183.anseriformes.china.279.2021-04	H5N8	NA	NA	2021-04-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong Province / NA / NA	2021-04	profile002	anseriformes	118.136153809721	36.3536638777003
H5N2.2344b.EPI_ISL_1005680.anseriformes.russia.284.2020-08-29	H5N2	2020-08-29	2020.66	2020-08-01	central asia	russia	rus	66.0376616061812	95.7970903417469	novosibirsk	ru.ns	55.2762232202593	79.7845914423443	Europe / Russia / Novosibirsk / NA / NA	2020-08-29	profile002	anseriformes	79.7845914423443	55.2762232202593
H5N3.2344b.EPI_ISL_5863749.anseriformes.united_states.289.2020-10-20	H5N3	2020-10-20	2020.8	2020-10-01	northern america	united states	usa	44.75294654392	-103.651025114044	georgia	us.ga	32.6403385373358	-83.4405725551842	Asia / Georgia / NA / NA / NA	2020-10-20	profile002	anseriformes	-83.4405725551842	32.6403385373358
H5N8.NA.EPI_ISL_14840053.anseriformes.china.NA.2021-01-21	H5N8	2021-01-21	2021.05	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	henan	cn.he	33.8761853651454	113.614527263456	NA	2021-01-21	profileNA	anseriformes	113.614527263456	33.8761853651454
H5N8.NA.EPI_ISL_14823421.anseriformes.china.NA.2021-01-27	H5N8	2021-01-27	2021.07	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	NA	2021-01-27	profileNA	anseriformes	112.277189482252	30.9806813015582
H5N8.NA.EPI_ISL_16208969.anseriformes.china.NA.2020-11-16	H5N8	2020-11-16	2020.87	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shanghai	cn.sh	31.1960430849676	121.454488171451	NA	2020-11-16	profile002	anseriformes	121.454488171451	31.1960430849676
H5N8.NA.EPI_ISL_8215660.anseriformes.china.NA.2021-05-15	H5N8	2021-05-15	2021.37	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	xizang	cn.xz	31.7354796576819	88.2546629070738	NA	2021-05-15	profile002	anseriformes	88.2546629070738	31.7354796576819
H5N8.NA.EPI_ISL_5095550.anseriformes.germany.NA.2020-12-21	H5N8	2020-12-21	2020.97	2020-12-01	western europe	germany	deu	51.0533277435649	10.373650933319	brandenburg	de.br	52.4686720071996	13.4043192497063	NA	2020-12-21	profile002	anseriformes	13.4043192497063	52.4686720071996
H5N8.NA.EPI_ISL_5058262.anseriformes.germany.NA.2020-11-02	H5N8	2020-11-02	2020.84	2020-11-01	western europe	germany	deu	51.0533277435649	10.373650933319	schleswig-holstein	de.sh	54.1814850326718	9.81577342948134	NA	2020-11-02	profile002	anseriformes	9.81577342948134	54.1814850326718
H5N8.NA.EPI_ISL_722173.anseriformes.france.NA.2020-12-03	H5N8	2020-12-03	2020.92	2020-12-01	western europe	france	fra	46.5103009447381	2.5780749353201	NA	NA	NA	NA	NA	2020-12-03	profile002	anseriformes	2.5780749353201	46.5103009447381
H5N8.NA.EPI_ISL_683752.anseriformes.italy.NA.2020-11-21	H5N8	2020-11-21	2020.89	2020-11-01	southern europe	italy	ita	42.7080607219025	12.208345049127	NA	NA	NA	NA	NA	2020-11-21	profileNA	anseriformes	12.208345049127	42.7080607219025
H5N8.NA.EPI_ISL_2199986.anseriformes.poland.NA.2021-02-22	H5N8	2021-02-22	2021.14	2021-02-01	eastern europe	poland	pol	52.1141994014432	19.4236724631525	NA	NA	NA	NA	NA	2021-02-22	profile002	anseriformes	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_5260465.pelecaniformes.china.1.2021-01-26	H5N8	2021-01-26	2021.07	2021-01-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangsu	cn.js	32.9645721858222	119.470797338049	Asia / China / Jiangsu / NA / NA	2021-01-26	profile002	pelecaniformes	119.470797338049	32.9645721858222
H5N8.2344b.EPI_ISL_2081527.carnivora.united_kingdom.1.2020-12-08	H5N8	2020-12-08	2020.93	2020-12-01	northern europe	united kingdom	gbr	54.0438440515314	-2.78687513666638	NA	NA	NA	NA	Europe / United Kingdom / Norfolk / NA / NA	2020-12-08	profile002	carnivora	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_1139050.charadriiformes.netherlands.1.2020-11-01	H5N8	2020-11-01	2020.83	2020-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	zuid-holland	na	51.9374604216783	4.46477045234472	Europe / Netherlands / South Holland / Gemeente Delft / NA	2020-11-01	profile002	charadriiformes	4.46477045234472	51.9374604216783
H5N8.2344b.EPI_ISL_2932682.columbiformes.kazakhstan.1.2020-09-15	H5N8	2020-09-15	2020.7	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	north kazakhstan	kz.nk	53.8421826489217	69.2722074369824	Asia / Kazakhstan / North Kazakhstan / Petropavlovsk city / NA	2020-09-15	profile002	columbiformes	69.2722074369824	53.8421826489217
H5N1.2344b.EPI_ISL_12572663.columbiformes.china.110.2021-12-08	H5N1	2021-12-08	2021.93	2021-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	jiangxi	cn.jx	27.6016362656629	115.709570895796	Asia / China / Jiangxi / NA / NA	2021-12-08	profile002	columbiformes	115.709570895796	27.6016362656629
H5N8.2344b.EPI_ISL_2932617.passeriformes.kazakhstan.1.2020-09-15	H5N8	2020-09-15	2020.7	2020-09-01	central asia	kazakhstan	kaz	48.3645677524915	67.2060737287064	north kazakhstan	kz.nk	53.8421826489217	69.2722074369824	Asia / Kazakhstan / North Kazakhstan / Petropavlovsk city / NA	2020-09-15	profile002	passeriformes	69.2722074369824	53.8421826489217
H5N8.2344b.EPI_ISL_5098135.falconiformes.germany.1.2020-12-21	H5N8	2020-12-21	2020.97	2020-12-01	western europe	germany	deu	51.0533277435649	10.373650933319	niedersachsen	de.ni	52.7642105761026	9.16783937293005	Europe / Germany / Lower Saxony / Friesland / NA	2020-12-21	profile002	falconiformes	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5057856.falconiformes.germany.1.2020-10-26	H5N8	2020-10-26	2020.82	2020-10-01	western europe	germany	deu	51.0533277435649	10.373650933319	schleswig-holstein	de.sh	54.1814850326718	9.81577342948134	Europe / Germany / Schleswig-Holstein / Nordfriesland / NA	2020-10-26	profile002	falconiformes	9.81577342948134	54.1814850326718
H5N8.2344b.EPI_ISL_984690.falconiformes.denmark.1.2020-11-06	H5N8	2020-11-06	2020.85	2020-11-01	northern europe	denmark	dnk	55.9512996898935	10.0707816763207	syddanmark	dk.sd	55.3568797999445	9.45020901930698	Europe / Denmark / Region Syddanmark / Svendborg Kommune / NA	2020-11-06	profile002	falconiformes	9.45020901930698	55.3568797999445
H5N8.2344b.EPI_ISL_11388317.falconiformes.united_kingdom.1.2021-03-30	H5N8	2021-03-30	2021.24	2021-03-01	northern europe	united kingdom	gbr	54.0438440515314	-2.78687513666638	NA	NA	NA	NA	Europe / United Kingdom / Lancashire / England / NA	2021-03-30	profile002	falconiformes	-2.78687513666638	54.0438440515314
H5N8.2344b.EPI_ISL_813979.falconiformes.ireland.1.2020-11-01	H5N8	2020-11-01	2020.83	2020-11-01	northern europe	ireland	irl	53.1625189533631	-8.16313556364258	NA	NA	NA	NA	Europe / Ireland / NA / NA / NA	2020-11-01	profile002	falconiformes	-8.16313556364258	53.1625189533631
H5N8.2344b.EPI_ISL_1139103.falconiformes.netherlands.1.2020-11-01	H5N8	2020-11-01	2020.83	2020-11-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	fryslân	nl.fr	53.1100430768808	5.84863928632393	Europe / Netherlands / Provincie Friesland / Oost-Vlieland / NA	2020-11-01	profile002	falconiformes	5.84863928632393	53.1100430768808
H5N8.2344b.EPI_ISL_668456.falconiformes.sweden.1.2020-11-10	H5N8	2020-11-10	2020.86	2020-11-01	northern europe	sweden	swe	62.374013544985	16.2835241791686	skåne	se.sn	55.9474024317265	13.595146733816	Europe / Sweden / Skane Lan / Lunds Kommun / NA	2020-11-10	profile002	falconiformes	13.595146733816	55.9474024317265
H5N8.2344b.EPI_ISL_6829497.gruiformes.japan.1.2021-11-19	H5N8	2021-11-19	2021.88	2021-11-01	eastern asia	japan	jpn	37.3996665395305	137.574137168765	kagoshima	jp.ks	30.9949222722596	130.419711465505	Asia / Japan / Kagoshima / NA / NA	2021-11-19	profile002	gruiformes	130.419711465505	30.9949222722596
H5N8.2344b.EPI_ISL_5062078.charadriiformes.germany.1.2020-11-06	H5N8	2020-11-06	2020.85	2020-11-01	western europe	germany	deu	51.0533277435649	10.373650933319	schleswig-holstein	de.sh	54.1814850326718	9.81577342948134	Europe / Germany / Schleswig-Holstein / Nordfriesland / NA	2020-11-06	profile002	charadriiformes	9.81577342948134	54.1814850326718
H5N8.2344b.EPI_ISL_2713314.charadriiformes.china.1.2020-11-16	H5N8	2020-11-16	2020.87	2020-11-01	eastern asia	china	chn	36.6848135465548	103.513718494908	hubei	cn.hu	30.9806813015582	112.277189482252	Asia / China / Hubei Province / NA / NA	2020-11-16	profile002	charadriiformes	112.277189482252	30.9806813015582
H5N8.2344b.EPI_ISL_5260416.charadriiformes.china.1.2021-02-22	H5N8	2021-02-22	2021.14	2021-02-01	eastern asia	china	chn	36.6848135465548	103.513718494908	shandong	cn.sd	36.3536638777003	118.136153809721	Asia / China / Shandong / NA / NA	2021-02-22	profile002	charadriiformes	118.136153809721	36.3536638777003
H5N8.2344b.EPI_ISL_5260417.charadriiformes.china.1.2021-05-16	H5N8	2021-05-16	2021.37	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	xizang	cn.xz	31.7354796576819	88.2546629070738	Asia / China / Tibet / NA / NA	2021-05-16	profile002	charadriiformes	88.2546629070738	31.7354796576819
H5N8.2344b.EPI_ISL_5058090.charadriiformes.germany.1.2020-11-02	H5N8	2020-11-02	2020.84	2020-11-01	western europe	germany	deu	51.0533277435649	10.373650933319	hamburg	de.hh	53.5463325421189	10.020950289547	Europe / Germany / Hamburg / Hamburg / NA	2020-11-02	profile002	charadriiformes	10.020950289547	53.5463325421189
H5N8.2344b.EPI_ISL_5062851.charadriiformes.germany.1.2020-11-02	H5N8	2020-11-02	2020.84	2020-11-01	western europe	germany	deu	51.0533277435649	10.373650933319	mecklenburg-vorpommern	de.mv	53.7551744161606	12.5509509363277	Europe / Germany / Mecklenburg-Vorpommern / Vorpommern-RÃ¼gen / NA	2020-11-02	profile002	charadriiformes	12.5509509363277	53.7551744161606
H5N8.2344b.EPI_ISL_984680.charadriiformes.denmark.1.2020-11-04	H5N8	2020-11-04	2020.84	2020-11-01	northern europe	denmark	dnk	55.9512996898935	10.0707816763207	syddanmark	dk.sd	55.3568797999445	9.45020901930698	Europe / Denmark / Region Syddanmark / Tonder Kommune / NA	2020-11-04	profile002	charadriiformes	9.45020901930698	55.3568797999445
H5N8.2344b.EPI_ISL_2234810.charadriiformes.italy.1.2021-01-28	H5N8	2021-01-28	2021.07	2021-01-01	southern europe	italy	ita	42.7080607219025	12.208345049127	NA	NA	NA	NA	Europe / Italy / NA / NA / NA	2021-01-28	profile002	charadriiformes	12.208345049127	42.7080607219025
H5N8.2344b.EPI_ISL_7623043.charadriiformes.belgium.1.2021-01-11	H5N8	2021-01-11	2021.03	2021-01-01	western europe	belgium	bel	50.64017310615	4.66939027974939	vlaanderen	na	51.0391095671615	4.2420548599892	Europe / Belgium / Provincie Oost-Vlaanderen / Merelbeke / NA	2021-01-11	profile002	charadriiformes	4.2420548599892	51.0391095671615
H5N8.2344b.EPI_ISL_775266.charadriiformes.netherlands.1.2020-12-17	H5N8	2020-12-17	2020.96	2020-12-01	western europe	netherlands	nld	52.2573048104135	5.56251311224367	flevoland	nl.fl	52.5266976905946	5.60009163363913	Europe / Netherlands / Provincie Flevoland / Almere / NA	2020-12-17	profile002	charadriiformes	5.60009163363913	52.5266976905946
H5N8.NA.EPI_ISL_14822757.charadriiformes.china.NA.2021-05-24	H5N8	2021-05-24	2021.39	2021-05-01	eastern asia	china	chn	36.6848135465548	103.513718494908	xizang	cn.xz	31.7354796576819	88.2546629070738	NA	2021-05-24	profile002	charadriiformes	88.2546629070738	31.7354796576819
H5N8.2344b.EPI_ISL_3128523.pelecaniformes.greece.1.2021-03-22	H5N8	2021-03-22	2021.22	2021-03-01	southern europe	greece	grc	39.0148672656421	22.9963034984317	macedonia and thrace	gr.mh	40.9283505289806	23.8878976832222	Europe / Greece / Serres / NA / NA	2021-03-22	profile002	pelecaniformes	23.8878976832222	40.9283505289806
H5N8.2344b.EPI_ISL_1719913.galliformes.bulgaria.1.2021-02-01	H5N8	2021-02-01	2021.08	2021-02-01	eastern europe	bulgaria	bgr	42.7584172195881	25.2179149681535	pleven	bg.pv	43.4863324718956	24.6106292568625	Europe / Bulgaria / Slavyanovo / NA / NA	2021-02-01	profile002	galliformes	24.6106292568625	43.4863324718956
H5N8.2344b.EPI_ISL_16215736.galliformes.china.1.2020-12	H5N8	NA	NA	2020-12-01	eastern asia	china	chn	36.6848135465548	103.513718494908	NA	NA	NA	NA	Asia / China / NA / NA / NA	2020-12	profile002	galliformes	103.513718494908	36.6848135465548
H5N8.2344b.EPI_ISL_china_4.galliformes.china.1.2021-06-26	H5N8	2021-06-26	2021.48	2021-06-01	eastern asia	china	chn	36.6848135465548	103.513718494908	anhui	cn.ah	31.8128943962267	117.235219497068	Asia / China / Anhui / NA / NA	2021-06-26	profile002	galliformes	117.235219497068	31.8128943962267
H5N8.2344b.EPI_ISL_5102136.galliformes.germany.1.2021-03-02	H5N8	2021-03-02	2021.16	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	bayern	de.by	48.9386109033625	11.4278546586472	Europe / Germany / Bavaria / Schwandorf / NA	2021-03-02	profile002	galliformes	11.4278546586472	48.9386109033625
H5N8.2344b.EPI_ISL_5095554.galliformes.germany.1.2021-01-12	H5N8	2021-01-12	2021.03	2021-01-01	western europe	germany	deu	51.0533277435649	10.373650933319	mecklenburg-vorpommern	de.mv	53.7551744161606	12.5509509363277	Europe / Germany / Mecklenburg-Vorpommern / Landkreis Rostock / NA	2021-01-12	profile002	galliformes	12.5509509363277	53.7551744161606
H5N8.2344b.EPI_ISL_5067044.galliformes.germany.1.2021-01-04	H5N8	2021-01-04	2021.01	2021-01-01	western europe	germany	deu	51.0533277435649	10.373650933319	niedersachsen	de.ni	52.7642105761026	9.16783937293005	Europe / Germany / Lower Saxony / Oldenburg / NA	2021-01-04	profile002	galliformes	9.16783937293005	52.7642105761026
H5N8.2344b.EPI_ISL_5143586.galliformes.germany.1.2021-03-24	H5N8	2021-03-24	2021.22	2021-03-01	western europe	germany	deu	51.0533277435649	10.373650933319	sachsen	de.sn	51.0528694457593	13.3447264729352	Europe / Germany / Saxony / Mittelsachsen / NA	2021-03-24	profile002	galliformes	13.3447264729352	51.0528694457593
H5N8.2344b.EPI_ISL_984695.galliformes.denmark.1.2020-11-15	H5N8	2020-11-15	2020.87	2020-11-01	northern europe	denmark	dnk	55.9512996898935	10.0707816763207	midtjylland	dk.mj	56.2490598335433	9.39675377639095	Europe / Denmark / Region Midtjylland / Randers Kommune / NA	2020-11-15	profile002	galliformes	9.39675377639095	56.2490598335433
